,loggingTime(txt),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
654,22.115000000000002,-0.0376336611807346,-0.5082083344459534,-3.027482986450195,0.7519989013671875,-0.670806884765625,-0.041259765625
655,22.125,0.0168546140193939,-0.6005619764328003,-2.407671213150024,0.7682037353515625,-0.6380462646484375,-0.024139404296875
656,22.168000000000003,0.0154431387782096,-0.448456883430481,-1.958447098731995,0.8770904541015625,-0.5626678466796875,-0.0656890869140625
657,22.195,-0.0375580266118049,-0.2940593063831329,-1.193013548851013,0.8965301513671875,-0.4959716796875,-0.059112548828125
658,22.235000000000003,-0.0275450758635997,-0.036170519888401,-0.1342281103134155,0.888031005859375,-0.494232177734375,-0.0295562744140625
659,22.265,0.0171345118433237,0.1014842763543129,0.1634325981140137,0.967041015625,-0.4858551025390625,-0.0489044189453125
660,22.296000000000003,-0.0439733155071735,0.0895152315497398,0.0528706721961498,0.9177398681640624,-0.463470458984375,-0.0834503173828125
661,22.347,-0.0500660948455333,0.0537673570215702,0.0237897522747516,0.88018798828125,-0.457550048828125,-0.069091796875
662,22.365000000000002,-0.0307781528681516,0.060842577368021,0.0049353702925145,0.9037017822265624,-0.4848175048828125,-0.0682220458984375
663,22.408,0.047324638813734,0.0563018880784511,0.0292753297835588,0.9078521728515624,-0.4868621826171875,-0.062286376953125
664,22.436,0.0330133438110351,0.1035564839839935,0.4883158802986145,0.8739013671875,-0.4690093994140625,-0.051300048828125
665,22.466,-0.0022820627782493,0.1730713844299316,0.5313485860824585,0.92987060546875,-0.4634857177734375,-0.0673980712890625
666,22.506,0.0122089954093098,0.151752769947052,0.3600417971611023,0.8927001953125,-0.483978271484375,-0.06317138671875
667,22.536,-0.0135443042963743,0.1908967196941376,1.176720857620239,0.8141021728515625,-0.54669189453125,-0.0468902587890625
668,22.566000000000003,0.0611744076013565,0.3451395630836487,2.280853271484375,0.8220062255859375,-0.6208343505859375,-0.013580322265625
669,22.606,0.0809481143951416,0.4682678580284119,2.963033437728882,0.814422607421875,-0.6548309326171875,-0.0133514404296875
670,22.648,0.0461749508976936,0.5758861899375916,3.461672067642212,0.75927734375,-0.743316650390625,-0.0035247802734375
671,22.666,0.1110591441392899,0.701744556427002,3.870820760726929,0.671356201171875,-0.7772979736328125,0.0126495361328125
672,22.709000000000003,0.1723552644252777,0.7738605737686157,3.589489221572876,0.6005401611328125,-0.836700439453125,0.0176239013671875
673,22.736,0.1351130753755569,0.5813086628913879,2.845391273498535,0.4821319580078125,-0.8265228271484375,-0.0209503173828125
674,22.776,0.133198007941246,0.5445016622543335,2.479551315307617,0.3888092041015625,-0.89019775390625,0.03564453125
675,22.806,0.0033878071699291,0.5529577136039734,3.074790954589844,0.2237091064453125,-0.9924163818359376,0.0407562255859375
676,22.836000000000002,0.0900934040546417,0.6685916185379028,4.09394359588623,0.14599609375,-1.040023803710938,0.0931243896484375
677,22.892000000000003,0.022162826731801,0.6503655314445496,3.732342958450317,0.165130615234375,-0.97784423828125,0.0296783447265625
678,22.906000000000002,0.0645339861512184,0.6421661376953125,3.478774070739746,-0.0358734130859375,-1.032669067382812,0.0571136474609375
679,22.949,0.133497878909111,0.721769392490387,3.78314471244812,-0.1831512451171875,-1.009033203125,0.0723419189453125
680,22.976000000000003,0.1609199047088623,0.5772332549095154,3.031105995178223,-0.252471923828125,-0.931671142578125,0.048126220703125
681,23.008000000000003,0.189052477478981,0.4109662473201752,2.356423139572144,-0.4285125732421875,-0.878509521484375,0.0234375
682,23.046000000000003,0.1591838002204895,0.3555932641029358,2.070265531539917,-0.4663848876953125,-0.8006744384765625,0.035888671875
683,23.076,0.0689825266599655,0.3118588328361511,1.679033041000366,-0.4840240478515625,-0.7467498779296875,0.0204925537109375
684,23.106,0.0689825266599655,0.3118588328361511,1.679033041000366,-0.555206298828125,-0.7388763427734375,0.0159912109375
685,23.147000000000002,-0.0836482942104339,0.3788825869560242,2.317202091217041,-0.6936798095703125,-0.7466278076171875,-0.000701904296875
686,23.19,0.0319896228611469,0.3945483863353729,2.242676734924316,-0.6507568359375,-0.6860809326171875,0.0338287353515625
687,23.207,0.030616233125329,0.3167779445648193,1.477890610694885,-0.715301513671875,-0.62353515625,0.001556396484375
688,23.249000000000002,0.0663553178310394,0.2639280557632446,1.243197441101074,-0.82464599609375,-0.5843048095703125,0.004425048828125
689,23.277,0.0403658002614975,0.2003940790891647,0.8721184134483337,-0.815032958984375,-0.5543212890625,0.01019287109375
690,23.317,-0.0604095496237278,0.1712553650140762,0.7428219318389893,-0.8308258056640625,-0.515777587890625,0.004852294921875
691,23.347,-0.1209197640419006,0.2004105895757675,0.8557450175285339,-0.85009765625,-0.524017333984375,-0.0149078369140625
692,23.377000000000002,-0.1209197640419006,0.2004105895757675,0.8557450175285339,-0.860992431640625,-0.5087127685546875,-0.0110015869140625
693,23.431,-0.030409837141633,0.1497266441583633,0.3888992667198181,-0.840667724609375,-0.4886474609375,-0.0115966796875
694,23.447000000000003,-0.0588401481509208,0.0451328568160533,-0.1520949900150299,-0.868072509765625,-0.4645843505859375,-0.0408477783203125
695,23.491000000000003,-0.0135834533721208,-0.0015757924411445,-0.1769268363714218,-0.89593505859375,-0.5379638671875,-0.0241241455078125
696,23.517000000000003,-0.0491976402699947,0.0221529733389616,-0.0546208992600441,-0.8621673583984375,-0.4984588623046875,-0.02435302734375
697,23.548000000000002,-0.0519878342747688,0.0415101572871208,-0.410944938659668,-0.8531646728515625,-0.514373779296875,-0.0287628173828125
698,23.587,-0.0148415304720401,-0.0324050784111022,-0.631134569644928,-0.9167022705078124,-0.540802001953125,-0.0384063720703125
